1,2021-08-30T00:35:00.0000Z
2,2021-09-07T06:52:00.0000Z
3,2021-09-14T11:27:00.0000Z
0,2021-09-20T23:52:00.0000Z
1,2021-09-28T11:57:00.0000Z
2,2021-10-06T17:05:00.0000Z
3,2021-10-13T21:51:00.0000Z
0,2021-10-20T11:56:00.0000Z
1,2021-10-28T00:05:00.0000Z
2,2021-11-05T04:15:00.0000Z
3,2021-11-12T07:03:00.0000Z
0,2021-11-19T00:57:00.0000Z
1,2021-11-26T14:38:00.0000Z
2,2021-12-04T13:43:00.0000Z
3,2021-12-12T15:35:00.0000Z
0,2021-12-19T15:35:00.0000Z
1,2021-12-27T06:24:00.0000Z
2,2022-01-03T22:30:00.0000Z
3,2022-01-10T22:58:00.0000Z
0,2022-01-18T07:48:00.0000Z
1,2022-01-25T21:41:00.0000Z
2,2022-02-02T07:46:00.0000Z
3,2022-02-09T14:50:00.0000Z
0,2022-02-16T17:56:00.0000Z
1,2022-02-24T17:32:00.0000Z
2,2022-03-04T17:37:00.0000Z
3,2022-03-11T07:40:00.0000Z
0,2022-03-18T08:17:00.0000Z
1,2022-03-26T10:10:00.0000Z
2,2022-04-03T02:24:00.0000Z
3,2022-04-10T20:55:00.0000Z
0,2022-04-16T20:55:00.0000Z
1,2022-04-25T00:27:00.0000Z
2,2022-05-02T08:21:00.0000Z
3,2022-05-10T00:25:00.0000Z
0,2022-05-16T07:14:00.0000Z
1,2022-05-24T05:27:00.0000Z
2,2022-05-30T14:30:00.0000Z
3,2022-06-08T05:21:00.0000Z
0,2022-06-14T15:32:00.0000Z
1,2022-06-22T10:39:00.0000Z
2,2022-06-29T22:52:00.0000Z
3,2022-07-07T10:11:00.0000Z
0,2022-07-14T01:10:00.0000Z
1,2022-07-21T15:27:00.0000Z
2,2022-07-29T06:55:00.0000Z
3,2022-08-05T17:06:00.0000Z
0,2022-08-12T11:55:00.0000Z
1,2022-08-20T00:56:00.0000Z
2,2022-08-27T14:17:00.0000Z
3,2022-09-04T01:08:00.0000Z
0,2022-09-10T23:03:00.0000Z
1,2022-09-18T14:52:00.0000Z
2,2022-09-26T03:55:00.0000Z
3,2022-10-03T09:14:00.0000Z
0,2022-10-10T12:55:00.0000Z
1,2022-10-18T05:47:00.0000Z
2,2022-10-25T18:49:00.0000Z
3,2022-11-01T17:37:00.0000Z
0,2022-11-09T03:36:00.0000Z
1,2022-11-16T21:27:00.0000Z
2,2022-11-24T10:57:00.0000Z
3,2022-12-01T01:56:00.0000Z
0,2022-12-08T18:08:00.0000Z
1,2022-12-16T15:56:00.0000Z
2,2022-12-23T22:16:00.0000Z
3,2022-12-31T10:20:00.0000Z
0,2023-01-07T09:37:00.0000Z
1,2023-01-15T07:33:00.0000Z
2,2023-01-22T13:53:00.0000Z
3,2023-01-30T20:53:00.0000Z
0,2023-02-06T00:31:00.0000Z
1,2023-02-13T20:59:00.0000Z
2,2023-02-21T06:06:00.0000Z
3,2023-03-02T06:35:00.0000Z
0,2023-03-07T14:05:00.0000Z
1,2023-03-15T09:37:00.0000Z
2,2023-03-23T15:22:00.0000Z
3,2023-03-31T15:24:00.0000Z
0,2023-04-05T21:50:00.0000Z
1,2023-04-13T18:11:00.0000Z
2,2023-04-21T02:12:00.0000Z
3,2023-04-30T00:31:00.0000Z
0,2023-05-05T04:33:00.0000Z
1,2023-05-13T01:28:00.0000Z
2,2023-05-20T16:24:00.0000Z
3,2023-05-29T08:31:00.0000Z
0,2023-06-03T11:21:00.0000Z
1,2023-06-11T08:31:00.0000Z
2,2023-06-19T06:37:00.0000Z
3,2023-06-27T15:57:00.0000Z
0,2023-07-03T18:39:00.0000Z
1,2023-07-10T15:48:00.0000Z
2,2023-07-18T20:31:00.0000Z
3,2023-07-26T22:32:00.0000Z
0,2023-08-02T02:31:00.0000Z
1,2023-08-09T00:31:00.0000Z
2,2023-08-17T11:53:00.0000Z
3,2023-08-25T05:57:00.0000Z
0,2023-08-31T11:35:00.0000Z
1,2023-09-07T11:21:00.0000Z
2,2023-09-16T01:39:00.0000Z
3,2023-09-23T14:49:00.0000Z
0,2023-09-30T22:49:00.0000Z
1,2023-10-07T00:48:00.0000Z
2,2023-10-15T14:55:00.0000Z
3,2023-10-23T01:17:00.0000Z
0,2023-10-30T14:24:00.0000Z
1,2023-11-05T16:36:00.0000Z
2,2023-11-14T04:28:00.0000Z
3,2023-11-21T14:28:00.0000Z
0,2023-11-29T06:16:00.0000Z
